"(When Alabama seceded from the Union on January 11, 1861, Winston County seceded from Alabama, and every child in Maycomb County knew it.)",4.659574468085107,5.145833333333333
A baseball hit into the Radley yard was a lost ball and no questions asked.,3.9166666666666665,3.306122448979592
A day was twenty-four hours long but seemed longer.,3.3617021276595747,2.8958333333333335
"A Negro would not pass the Radley Place at night, he would cut across to the sidewalk opposite and whistle as he walked.",4.5625,4.020408163265306
A storm of laughter broke loose when it finally occurred to the class that Miss Caroline had whipped me.,4.808510638297872,3
"A tiny, almost invisible movement, and the house was still.",4.51063829787234,2.9791666666666665
"According to Miss Stephanie, Boo was sitting in the livingroom cutting some items from The Maycomb Tribune to paste in his scrapbook.",4.808510638297872,3.8541666666666665
"According to neighborhood legend, when the younger Radley boy was in his teens he became acquainted with some of the Cunninghams from Old Sarum, an enormous and confusing tribe domiciled in the northern part of the county, and they formed the nearest thing to a gang ever seen in Maycomb.",3.391304347826087,5.319148936170213
"After a dreary conversation in our livingroom one night about his entailment, before Mr.",3.2083333333333335,3.489795918367347
"Ain’t hateful, just persuades him- ‘s not like you’d chunk him in the fire, Jem growled.",3.234042553191489,3.2916666666666665
"Ain’t scared, just respectful, Jem said.",3.617021276595745,2.8333333333333335
"Ain’t you ever waked up at night and heard him, Dill?",4.127659574468085,3
"All we had was Simon Finch, a fur-trapping apothecary from Cornwall whose piety was exceeded only by his stinginess.",3.8297872340425534,3.6458333333333335
"Always runnin', I said.",4.326086956521739,2.7083333333333335
Any stealthy small crimes committed in Maycomb were his work.,4.51063829787234,3.4791666666666665
Are we as poor as the Cunninghams?,3.8085106382978724,2.6041666666666665
"Are we poor, Atticus?",4.0638297872340425,2.0625
As he told us the old tale his blue eyes would lighten and darken; his laugh was sudden and happy; he habitually pulled at a cowlick in the center of his forehead.,3.6739130434782608,2.7083333333333335
"As I was the last to leave, I saw her sink down into her chair and bury her head in her arms.",4.375,2.8979591836734695
"As Maycomb County was farm country, nickels and dimes were hard to come by for doctors and dentists and lawyers.",4.723404255319149,3.875
"As Mr. Radley passed by, Boo drove the scissors into his parent’s leg, pulled them out, wiped them on his pants, and resumed his activities.",4.833333333333333,3.63265306122449
"As the Cunninghams had no money to pay a lawyer, they simply paid us with what they had.",5.297872340425532,3.6041666666666665
asked Miss Caroline.,5.191489361702128,2.625
asked Miss Caroline.,5.5,3.0816326530612246
"At last the sawhorses were taken away, and we stood watching from the front porch when Mr. Radley made his final journey past our house.",4.680851063829787,3
"Atticus aint got time to teach me anything, I added, when Miss Caroline smiled and shook her head.",3.7083333333333335,2.938775510204082
"Atticus had urged them to accept the states generosity in allowing them to plead Guilty to second-degree murder and escape with their lives, but they were Haverfords, in Maycomb County a name synonymous with jackass.",3.74468085106383,3.5833333333333335
Atticus nodded.,5.9361702127659575,2.75
"Atticus said no, it wasn't that sort of thing, that there were other ways of making people into ghosts.",4.375,3.4081632653061225
Atticus said professional people were poor because the farmers were poor.,3.595744680851064,3.5714285714285716
"Atticus’s office in the courthouse contained little more than a hat rack, a spittoon, a checkerboard and an unsullied Code of Alabama.",4.770833333333333,3.5510204081632653
Aunt Rachel says your name’s Jeremy Atticus Finch.,5.0638297872340425,2.8333333333333335
Because that's the only way he can pay me.,4.25531914893617,2.75
"Before the first morning was over, Miss Caroline Fisher, our teacher, hauled me up to the front of the room and patted the palm of my hand with a ruler, then made me stand in the corner until noon.",5.021739130434782,2.978723404255319
"Being Southerners, it was a source of shame to some members of the family that we had no recorded ancestors on either side of the Battle of Hastings.",4.065217391304348,4.416666666666667
"Besides, Boo could not live forever on the bounty of the county.",3.404255319148936,4.375
"Besides, Jem had his little sister to think of.",4.468085106382978,3.1041666666666665
"Besides, she said.",5.0212765957446805,3.1875
Bet it’s a foot longer.,3.595744680851064,2.8125
"Boo wasn't crazy, he was high-strung at times.",3.425531914893617,3.25
Boo’s transition from the basement to back home was nebulous in Jem’s memory.,3.8125,3.857142857142857
"But by the end of August our repertoire was vapid from countless reproductions, and it was then that Dill gave us the idea of making Boo Radley come out.",3.9574468085106385,4.3061224489795915
"But Dill got him the third day, when he told Jem that folks in Meridian certainly weren’t as afraid as the folks in Maycomb, that he’d never seen such scary folks as the ones in Maycomb.",3.978723404255319,3.6041666666666665
But every day Jem and I would see Mr. Radley walking to and from town.,5.1875,3.142857142857143
But it was a time of vague optimism for some of the people: Maycomb County had recently been told that it had nothing to fear but fear itself.,4.0212765957446805,3.3125
But there came a day when Atticus told us he’d wear us out if we made any noise in the yard and commissioned Calpurnia to serve in his absence if she heard a sound out of us.,4.586956521739131,3.9583333333333335
"But there came a day, barely within Jem's memory, when Boo Radley was heard from and was seen by several people, but not by Jem.",4.4375,4.469387755102041
"But to climb the Radley front steps and call, He-y, of a Sunday afternoon was something their neighbors never did.",4.446808510638298,3.3333333333333335
By the time Mrs.,4.3125,3.183673469387755
"Calpurnia always won, mainly because Atticus always took her side.",3.425531914893617,3.9166666666666665
Calpurnia was something else again.,3.127659574468085,3.25
Calpurnia was to blame for this.,3.0425531914893615,2.4166666666666665
Cat called the drugstore for an order of chocolate malted mice the class was wriggling like a bucketful of catawba worms.,4.127659574468085,3.3125
"Cunningham could get a WPA job, but his land would go to ruin if he left it, and he was willing to go hungry to keep his land and vote as he pleased.",4.369565217391305,3.595744680851064
Cunningham had more than paid him.,4.291666666666667,3.7755102040816326
